NOGRID,LON,LAT,b20,b50,b100,b150,a20,a50,a100,a150,a200,a300
98307,109.65,-1.2,33.3333,84.3137,100,100,66.6667,15.6863,0,0,0,0
100323,109.95,-1.2,21.5686,66.6667,98.0392,100,78.4314,33.3333,1.9608,0,0,0
100659,110,-1.2,21.5686,64.7059,98.0392,100,78.4314,35.2941,1.9608,0,0,0
100995,110.05,-1.2,25.4902,62.7451,98.0392,100,74.5098,37.2549,1.9608,0,0,0
101331,110.1,-1.2,17.6471,56.8627,96.0784,100,82.3529,43.1373,3.9216,0,0,0
101667,110.15,-1.2,15.6863,52.9412,90.1961,100,84.3137,47.0588,9.8039,0,0,0
102003,110.2,-1.2,19.6078,52.9412,92.1569,100,80.3922,47.0588,7.8431,0,0,0
102339,110.25,-1.2,19.6078,54.902,94.1176,100,80.3922,45.098,5.8824,0,0,0
102675,110.3,-1.2,17.6471,52.9412,94.1176,100,82.3529,47.0588,5.8824,0,0,0
103011,110.35,-1.2,15.6863,49.0196,90.1961,100,84.3137,50.9804,9.8039,0,0,0
103347,110.4,-1.2,15.6863,49.0196,88.2353,100,84.3137,50.9804,11.7647,0,0,0
103683,110.45,-1.2,15.6863,47.0588,86.2745,100,84.3137,52.9412,13.7255,0,0,0
104019,110.5,-1.2,15.6863,47.0588,84.3137,100,84.3137,52.9412,15.6863,0,0,0
104355,110.55,-1.2,15.6863,47.0588,84.3137,100,84.3137,52.9412,15.6863,0,0,0
104691,110.6,-1.2,13.7255,47.0588,82.3529,100,86.2745,52.9412,17.6471,0,0,0
105027,110.65,-1.2,13.7255,45.098,78.4314,100,86.2745,54.902,21.5686,0,0,0
105363,110.7,-1.2,13.7255,43.1373,76.4706,100,86.2745,56.8627,23.5294,0,0,0
105699,110.75,-1.2,13.7255,41.1765,76.4706,100,86.2745,58.8235,23.5294,0,0,0
106035,110.8,-1.2,13.7255,39.2157,78.4314,100,86.2745,60.7843,21.5686,0,0,0
106371,110.85,-1.2,13.7255,39.2157,74.5098,100,86.2745,60.7843,25.4902,0,0,0
106707,110.9,-1.2,13.7255,39.2157,80.3922,98.0392,86.2745,60.7843,19.6078,1.9608,0,0
107043,110.95,-1.2,13.7255,35.2941,80.3922,98.0392,86.2745,64.7059,19.6078,1.9608,0,0
107379,111,-1.2,13.7255,35.2941,78.4314,98.0392,86.2745,64.7059,21.5686,1.9608,0,0
107715,111.05,-1.2,13.7255,29.4118,78.4314,98.0392,86.2745,70.5882,21.5686,1.9608,0,0
108051,111.1,-1.2,13.7255,29.4118,80.3922,98.0392,86.2745,70.5882,19.6078,1.9608,0,0
108387,111.15,-1.2,13.7255,31.3725,80.3922,98.0392,86.2745,68.6275,19.6078,1.9608,0,0
108723,111.2,-1.2,13.7255,33.3333,80.3922,98.0392,86.2745,66.6667,19.6078,1.9608,0,0
109059,111.25,-1.2,13.7255,35.2941,80.3922,100,86.2745,64.7059,19.6078,0,0,0
109395,111.3,-1.2,13.7255,35.2941,80.3922,100,86.2745,62.7451,19.6078,0,0,0
109731,111.35,-1.2,15.6863,39.2157,80.3922,100,84.3137,60.7843,19.6078,0,0,0
110067,111.4,-1.2,15.6863,41.1765,82.3529,100,84.3137,58.8235,17.6471,0,0,0
110403,111.45,-1.2,15.6863,41.1765,82.3529,100,84.3137,58.8235,17.6471,0,0,0
110739,111.5,-1.2,15.6863,41.1765,82.3529,100,84.3137,58.8235,17.6471,0,0,0
111075,111.55,-1.2,15.6863,41.1765,82.3529,100,84.3137,58.8235,17.6471,0,0,0
111411,111.6,-1.2,17.6471,41.1765,80.3922,100,82.3529,58.8235,19.6078,0,0,0
111747,111.65,-1.2,17.6471,43.1373,88.2353,100,82.3529,56.8627,11.7647,0,0,0
112083,111.7,-1.2,17.6471,45.098,88.2353,100,82.3529,54.902,11.7647,0,0,0
112419,111.75,-1.2,17.6471,45.098,88.2353,100,82.3529,54.902,11.7647,0,0,0
112755,111.8,-1.2,15.6863,43.1373,88.2353,100,84.3137,56.8627,11.7647,0,0,0
113091,111.85,-1.2,15.6863,43.1373,86.2745,100,84.3137,56.8627,13.7255,0,0,0
113427,111.9,-1.2,15.6863,45.098,88.2353,100,84.3137,54.902,11.7647,0,0,0
113763,111.95,-1.2,15.6863,47.0588,90.1961,100,84.3137,52.9412,9.8039,0,0,0
114099,112,-1.2,15.6863,47.0588,88.2353,100,84.3137,52.9412,11.7647,0,0,0
114435,112.05,-1.2,15.6863,45.098,86.2745,100,84.3137,54.902,13.7255,0,0,0
114771,112.1,-1.2,15.6863,45.098,86.2745,100,84.3137,54.902,13.7255,0,0,0
115107,112.15,-1.2,15.6863,43.1373,86.2745,100,84.3137,56.8627,13.7255,0,0,0
115443,112.2,-1.2,15.6863,45.098,86.2745,100,84.3137,54.902,13.7255,0,0,0
115779,112.25,-1.2,15.6863,43.1373,86.2745,100,84.3137,56.8627,13.7255,0,0,0
116115,112.3,-1.2,15.6863,43.1373,86.2745,100,84.3137,56.8627,13.7255,0,0,0
116451,112.35,-1.2,15.6863,41.1765,86.2745,100,84.3137,58.8235,13.7255,0,0,0
116787,112.4,-1.2,15.6863,41.1765,86.2745,100,84.3137,58.8235,13.7255,0,0,0
117123,112.45,-1.2,15.6863,41.1765,86.2745,100,84.3137,58.8235,13.7255,0,0,0
117459,112.5,-1.2,17.6471,43.1373,86.2745,100,82.3529,56.8627,13.7255,0,0,0
117795,112.55,-1.2,15.6863,45.098,86.2745,100,84.3137,54.902,13.7255,0,0,0
118131,112.6,-1.2,15.6863,41.1765,86.2745,100,84.3137,58.8235,13.7255,0,0,0
118467,112.65,-1.2,15.6863,41.1765,84.3137,100,84.3137,58.8235,15.6863,0,0,0
118803,112.7,-1.2,13.7255,39.2157,84.3137,100,86.2745,60.7843,15.6863,0,0,0
119139,112.75,-1.2,13.7255,37.2549,84.3137,100,86.2745,62.7451,15.6863,0,0,0
119475,112.8,-1.2,13.7255,35.2941,84.3137,100,86.2745,64.7059,15.6863,0,0,0
119811,112.85,-1.2,15.6863,33.3333,82.3529,100,84.3137,66.6667,17.6471,0,0,0
120147,112.9,-1.2,15.6863,37.2549,82.3529,100,84.3137,62.7451,17.6471,0,0,0
120483,112.95,-1.2,11.7647,37.2549,82.3529,100,88.2353,62.7451,17.6471,0,0,0
120819,113,-1.2,11.7647,37.2549,82.3529,100,88.2353,62.7451,17.6471,0,0,0
121155,113.05,-1.2,11.7647,35.2941,82.3529,100,88.2353,64.7059,17.6471,0,0,0
121491,113.1,-1.2,11.7647,33.3333,82.3529,100,88.2353,66.6667,17.6471,0,0,0
121827,113.15,-1.2,7.8431,33.3333,80.3922,100,92.1569,66.6667,19.6078,0,0,0
122163,113.2,-1.2,7.8431,31.3725,76.4706,98.0392,92.1569,68.6275,23.5294,1.9608,0,0
122499,113.25,-1.2,7.8431,31.3725,74.5098,98.0392,92.1569,68.6275,25.4902,1.9608,0,0
122835,113.3,-1.2,7.8431,31.3725,74.5098,96.0784,92.1569,68.6275,25.4902,3.9216,0,0
123171,113.35,-1.2,7.8431,31.3725,70.5882,96.0784,92.1569,68.6275,29.4118,3.9216,0,0
123507,113.4,-1.2,7.8431,23.5294,70.5882,96.0784,92.1569,76.4706,29.4118,3.9216,0,0
123843,113.45,-1.2,7.8431,21.5686,70.5882,94.1176,92.1569,78.4314,29.4118,5.8824,0,0
124179,113.5,-1.2,7.8431,21.5686,70.5882,92.1569,92.1569,78.4314,29.4118,7.8431,0,0
124515,113.55,-1.2,7.8431,21.5686,70.5882,92.1569,92.1569,78.4314,29.4118,7.8431,0,0
124851,113.6,-1.2,5.8824,23.5294,70.5882,92.1569,94.1176,76.4706,29.4118,7.8431,1.9608,0
125187,113.65,-1.2,5.8824,23.5294,70.5882,92.1569,94.1176,76.4706,29.4118,7.8431,1.9608,0
125523,113.7,-1.2,7.8431,25.4902,70.5882,92.1569,92.1569,74.5098,29.4118,7.8431,1.9608,0
125859,113.75,-1.2,7.8431,25.4902,70.5882,94.1176,92.1569,74.5098,29.4118,5.8824,1.9608,0
126195,113.8,-1.2,7.8431,25.4902,70.5882,94.1176,92.1569,74.5098,29.4118,5.8824,1.9608,0
126531,113.85,-1.2,7.8431,25.4902,70.5882,94.1176,92.1569,74.5098,29.4118,5.8824,1.9608,0
126867,113.9,-1.2,7.8431,29.4118,72.549,94.1176,92.1569,70.5882,27.451,5.8824,1.9608,0
127203,113.95,-1.2,7.8431,29.4118,72.549,96.0784,92.1569,70.5882,27.451,3.9216,1.9608,0
127539,114,-1.2,7.8431,29.4118,74.5098,96.0784,92.1569,70.5882,25.4902,3.9216,1.9608,0
127875,114.05,-1.2,7.8431,31.3725,74.5098,96.0784,92.1569,68.6275,25.4902,3.9216,1.9608,0
128211,114.1,-1.2,5.8824,29.4118,74.5098,96.0784,94.1176,70.5882,25.4902,3.9216,1.9608,0
128547,114.15,-1.2,5.8824,31.3725,72.549,96.0784,94.1176,68.6275,27.451,3.9216,1.9608,0
128883,114.2,-1.2,5.8824,29.4118,72.549,96.0784,94.1176,70.5882,27.451,3.9216,1.9608,0
129219,114.25,-1.2,5.8824,29.4118,72.549,94.1176,94.1176,70.5882,27.451,5.8824,1.9608,0
129555,114.3,-1.2,5.8824,29.4118,72.549,94.1176,94.1176,70.5882,27.451,5.8824,1.9608,0
129891,114.35,-1.2,5.8824,29.4118,70.5882,94.1176,94.1176,70.5882,27.451,5.8824,1.9608,0
130227,114.4,-1.2,5.8824,31.3725,68.6275,94.1176,94.1176,68.6275,31.3725,5.8824,1.9608,0
130563,114.45,-1.2,5.8824,31.3725,66.6667,94.1176,94.1176,68.6275,33.3333,5.8824,1.9608,0
130899,114.5,-1.2,5.8824,31.3725,68.6275,92.1569,94.1176,68.6275,31.3725,7.8431,1.9608,0
131235,114.55,-1.2,5.8824,31.3725,64.7059,92.1569,94.1176,68.6275,35.2941,7.8431,1.9608,0
131571,114.6,-1.2,5.8824,29.4118,64.7059,92.1569,94.1176,70.5882,35.2941,7.8431,1.9608,0
131907,114.65,-1.2,5.8824,27.451,64.7059,90.1961,94.1176,72.549,35.2941,9.8039,1.9608,0
132243,114.7,-1.2,5.8824,21.5686,64.7059,90.1961,94.1176,78.4314,35.2941,9.8039,1.9608,0
132579,114.75,-1.2,5.8824,23.5294,64.7059,90.1961,94.1176,76.4706,35.2941,9.8039,1.9608,0
132915,114.8,-1.2,5.8824,19.6078,60.7843,90.1961,94.1176,80.3922,39.2157,9.8039,1.9608,0
133251,114.85,-1.2,5.8824,21.5686,58.8235,92.1569,94.1176,78.4314,41.1765,7.8431,3.9216,0
133587,114.9,-1.2,3.9216,23.5294,58.8235,92.1569,96.0784,76.4706,41.1765,7.8431,3.9216,0
133923,114.95,-1.2,3.9216,21.5686,60.7843,94.1176,96.0784,78.4314,39.2157,5.8824,3.9216,0
134259,115,-1.2,3.9216,21.5686,64.7059,94.1176,96.0784,78.4314,35.2941,5.8824,3.9216,0
134595,115.05,-1.2,3.9216,21.5686,68.6275,94.1176,96.0784,78.4314,31.3725,5.8824,3.9216,0
134931,115.1,-1.2,3.9216,27.451,70.5882,96.0784,96.0784,72.549,29.4118,3.9216,1.9608,0
135267,115.15,-1.2,3.9216,29.4118,74.5098,96.0784,96.0784,70.5882,25.4902,3.9216,1.9608,0
135603,115.2,-1.2,3.9216,27.451,76.4706,96.0784,96.0784,72.549,23.5294,3.9216,1.9608,0
135939,115.25,-1.2,3.9216,29.4118,78.4314,96.0784,96.0784,70.5882,21.5686,3.9216,0,0
136275,115.3,-1.2,3.9216,29.4118,78.4314,96.0784,96.0784,70.5882,21.5686,3.9216,0,0
136611,115.35,-1.2,3.9216,31.3725,80.3922,96.0784,96.0784,68.6275,19.6078,3.9216,0,0
136947,115.4,-1.2,3.9216,33.3333,82.3529,96.0784,96.0784,66.6667,17.6471,3.9216,0,0
137283,115.45,-1.2,5.8824,35.2941,84.3137,96.0784,94.1176,64.7059,15.6863,3.9216,0,0
137619,115.5,-1.2,5.8824,33.3333,88.2353,98.0392,94.1176,66.6667,11.7647,1.9608,0,0
137955,115.55,-1.2,5.8824,33.3333,88.2353,98.0392,94.1176,66.6667,11.7647,1.9608,0,0
138291,115.6,-1.2,5.8824,35.2941,88.2353,98.0392,94.1176,64.7059,11.7647,1.9608,0,0
138627,115.65,-1.2,3.9216,35.2941,88.2353,98.0392,96.0784,64.7059,11.7647,1.9608,0,0
138963,115.7,-1.2,5.8824,37.2549,90.1961,100,94.1176,62.7451,9.8039,0,0,0
139299,115.75,-1.2,5.8824,37.2549,92.1569,100,94.1176,62.7451,7.8431,0,0,0
139635,115.8,-1.2,7.8431,37.2549,92.1569,100,92.1569,62.7451,7.8431,0,0,0
139971,115.85,-1.2,7.8431,37.2549,94.1176,100,92.1569,62.7451,5.8824,0,0,0
140307,115.9,-1.2,7.8431,39.2157,94.1176,100,92.1569,60.7843,5.8824,0,0,0
140643,115.95,-1.2,7.8431,39.2157,94.1176,100,92.1569,60.7843,5.8824,0,0,0
140979,116,-1.2,7.8431,39.2157,96.0784,100,92.1569,60.7843,3.9216,0,0,0
141315,116.05,-1.2,7.8431,39.2157,96.0784,100,92.1569,60.7843,3.9216,0,0,0
141651,116.1,-1.2,7.8431,39.2157,94.1176,100,92.1569,60.7843,5.8824,0,0,0
141987,116.15,-1.2,7.8431,39.2157,90.1961,100,92.1569,60.7843,9.8039,0,0,0
142323,116.2,-1.2,5.8824,43.1373,90.1961,100,94.1176,56.8627,9.8039,0,0,0
142659,116.25,-1.2,5.8824,43.1373,90.1961,100,94.1176,56.8627,9.8039,0,0,0
142995,116.3,-1.2,5.8824,45.098,90.1961,100,94.1176,54.902,9.8039,0,0,0
143331,116.35,-1.2,5.8824,43.1373,88.2353,100,94.1176,56.8627,11.7647,0,0,0
143667,116.4,-1.2,5.8824,43.1373,86.2745,100,94.1176,56.8627,13.7255,0,0,0
144003,116.45,-1.2,5.8824,43.1373,84.3137,100,94.1176,56.8627,15.6863,0,0,0
144339,116.5,-1.2,5.8824,41.1765,84.3137,100,94.1176,58.8235,15.6863,0,0,0
144675,116.55,-1.2,5.8824,41.1765,84.3137,100,94.1176,58.8235,15.6863,0,0,0
145011,116.6,-1.2,3.9216,39.2157,84.3137,100,96.0784,60.7843,15.6863,0,0,0
145347,116.65,-1.2,1.9608,41.1765,84.3137,100,98.0392,58.8235,15.6863,0,0,0
145683,116.7,-1.2,1.9608,41.1765,84.3137,100,98.0392,58.8235,15.6863,0,0,0
146019,116.75,-1.2,0,39.2157,82.3529,100,100,60.7843,17.6471,0,0,0
146355,116.8,-1.2,0,35.2941,80.3922,100,100,64.7059,19.6078,0,0,0
146691,116.85,-1.2,0,33.3333,80.3922,100,100,66.6667,19.6078,0,0,0
147027,116.9,-1.2,0,31.3725,80.3922,100,100,68.6275,19.6078,0,0,0
147363,116.95,-1.2,0,31.3725,80.3922,100,100,68.6275,19.6078,0,0,0
24388,98.65,-1.15,17.6471,50.9804,94.1176,100,82.3529,49.0196,5.8824,0,0,0
24724,98.7,-1.15,17.6471,49.0196,92.1569,100,82.3529,50.9804,7.8431,0,0,0
25060,98.75,-1.15,15.6863,49.0196,92.1569,100,84.3137,50.9804,7.8431,0,0,0
25396,98.8,-1.15,13.7255,49.0196,90.1961,100,86.2745,50.9804,9.8039,0,0,0
25732,98.85,-1.15,11.7647,47.0588,90.1961,100,88.2353,52.9412,9.8039,0,0,0
26068,98.9,-1.15,9.8039,47.0588,90.1961,100,90.1961,52.9412,9.8039,0,0,0
26404,98.95,-1.15,9.8039,43.1373,86.2745,100,90.1961,56.8627,13.7255,0,0,0
26740,99,-1.15,9.8039,43.1373,86.2745,100,90.1961,56.8627,13.7255,0,0,0
36148,100.4,-1.15,11.7647,33.3333,72.549,96.0784,88.2353,66.6667,27.451,3.9216,0,0
36484,100.45,-1.15,11.7647,33.3333,74.5098,96.0784,88.2353,66.6667,25.4902,3.9216,0,0
36820,100.5,-1.15,9.8039,29.4118,74.5098,96.0784,90.1961,70.5882,25.4902,3.9216,0,0
37156,100.55,-1.15,9.8039,33.3333,74.5098,98.0392,90.1961,66.6667,25.4902,1.9608,0,0
37492,100.6,-1.15,9.8039,37.2549,78.4314,100,90.1961,62.7451,21.5686,0,0,0
37828,100.65,-1.15,9.8039,37.2549,80.3922,100,90.1961,62.7451,19.6078,0,0,0
38164,100.7,-1.15,9.8039,37.2549,82.3529,100,90.1961,62.7451,17.6471,0,0,0
38500,100.75,-1.15,9.8039,37.2549,86.2745,100,90.1961,62.7451,13.7255,0,0,0
38836,100.8,-1.15,7.8431,39.2157,88.2353,100,92.1569,60.7843,11.7647,0,0,0
39172,100.85,-1.15,7.8431,41.1765,90.1961,100,92.1569,58.8235,9.8039,0,0,0
39508,100.9,-1.15,7.8431,41.1765,92.1569,100,92.1569,58.8235,7.8431,0,0,0
39844,100.95,-1.15,7.8431,39.2157,92.1569,100,92.1569,60.7843,7.8431,0,0,0
40180,101,-1.15,7.8431,39.2157,92.1569,100,92.1569,60.7843,7.8431,0,0,0
40516,101.05,-1.15,7.8431,37.2549,90.1961,100,92.1569,62.7451,9.8039,0,0,0
40852,101.1,-1.15,1.9608,31.3725,90.1961,100,98.0392,68.6275,9.8039,0,0,0
41188,101.15,-1.15,1.9608,29.4118,90.1961,100,98.0392,70.5882,9.8039,0,0,0
41524,101.2,-1.15,1.9608,27.451,88.2353,100,98.0392,72.549,11.7647,0,0,0
41860,101.25,-1.15,1.9608,23.5294,78.4314,98.0392,98.0392,76.4706,21.5686,1.9608,0,0
42196,101.3,-1.15,1.9608,23.5294,76.4706,98.0392,98.0392,76.4706,23.5294,1.9608,0,0
42532,101.35,-1.15,0,25.4902,78.4314,98.0392,100,74.5098,21.5686,1.9608,0,0
42868,101.4,-1.15,0,23.5294,78.4314,96.0784,100,76.4706,21.5686,3.9216,0,0
43204,101.45,-1.15,3.9216,23.5294,78.4314,96.0784,96.0784,76.4706,21.5686,3.9216,0,0
43540,101.5,-1.15,3.9216,23.5294,78.4314,96.0784,96.0784,76.4706,21.5686,3.9216,0,0
43876,101.55,-1.15,5.8824,27.451,76.4706,98.0392,94.1176,72.549,23.5294,1.9608,0,0
44212,101.6,-1.15,9.8039,29.4118,76.4706,98.0392,90.1961,70.5882,23.5294,1.9608,0,0
44548,101.65,-1.15,9.8039,31.3725,80.3922,98.0392,90.1961,68.6275,17.6471,1.9608,0,0
44884,101.7,-1.15,9.8039,31.3725,84.3137,98.0392,90.1961,68.6275,15.6863,1.9608,0,0
45220,101.75,-1.15,9.8039,31.3725,86.2745,100,90.1961,68.6275,13.7255,0,0,0
45556,101.8,-1.15,9.8039,33.3333,88.2353,100,90.1961,66.6667,11.7647,0,0,0
45892,101.85,-1.15,9.8039,37.2549,88.2353,100,90.1961,62.7451,11.7647,0,0,0
46228,101.9,-1.15,9.8039,39.2157,90.1961,100,90.1961,60.7843,9.8039,0,0,0
46564,101.95,-1.15,11.7647,41.1765,94.1176,100,88.2353,58.8235,5.8824,0,0,0
46900,102,-1.15,11.7647,45.098,94.1176,100,88.2353,54.902,5.8824,0,0,0
47236,102.05,-1.15,13.7255,49.0196,96.0784,100,86.2745,50.9804,3.9216,0,0,0
47572,102.1,-1.15,15.6863,50.9804,96.0784,100,84.3137,49.0196,3.9216,0,0,0
47908,102.15,-1.15,15.6863,50.9804,96.0784,100,84.3137,49.0196,3.9216,0,0,0
48244,102.2,-1.15,15.6863,52.9412,96.0784,100,84.3137,47.0588,3.9216,0,0,0
48580,102.25,-1.15,15.6863,56.8627,96.0784,100,84.3137,43.1373,3.9216,0,0,0
48916,102.3,-1.15,15.6863,56.8627,96.0784,100,84.3137,43.1373,3.9216,0,0,0
49252,102.35,-1.15,17.6471,58.8235,96.0784,100,82.3529,41.1765,3.9216,0,0,0
49588,102.4,-1.15,17.6471,58.8235,96.0784,100,82.3529,41.1765,3.9216,0,0,0
49924,102.45,-1.15,17.6471,64.7059,98.0392,100,82.3529,35.2941,1.9608,0,0,0
50260,102.5,-1.15,17.6471,64.7059,98.0392,100,82.3529,35.2941,1.9608,0,0,0
50596,102.55,-1.15,19.6078,66.6667,98.0392,100,80.3922,33.3333,1.9608,0,0,0
50932,102.6,-1.15,19.6078,68.6275,96.0784,100,80.3922,31.3725,3.9216,0,0,0
51268,102.65,-1.15,17.6471,68.6275,96.0784,100,82.3529,31.3725,3.9216,0,0,0
51604,102.7,-1.15,19.6078,68.6275,96.0784,100,80.3922,31.3725,3.9216,0,0,0
51940,102.75,-1.15,21.5686,66.6667,96.0784,100,78.4314,33.3333,3.9216,0,0,0
52276,102.8,-1.15,21.5686,66.6667,96.0784,100,78.4314,33.3333,3.9216,0,0,0
52612,102.85,-1.15,21.5686,68.6275,96.0784,100,78.4314,31.3725,3.9216,0,0,0
52948,102.9,-1.15,23.5294,72.549,96.0784,100,76.4706,27.451,3.9216,0,0,0
53284,102.95,-1.15,23.5294,72.549,96.0784,100,76.4706,27.451,3.9216,0,0,0
53620,103,-1.15,23.5294,72.549,96.0784,100,76.4706,27.451,3.9216,0,0,0
53956,103.05,-1.15,23.5294,74.5098,96.0784,100,76.4706,25.4902,3.9216,0,0,0
54292,103.1,-1.15,23.5294,76.4706,98.0392,100,76.4706,23.5294,1.9608,0,0,0
54628,103.15,-1.15,25.4902,78.4314,98.0392,100,74.5098,21.5686,1.9608,0,0,0
54964,103.2,-1.15,27.451,78.4314,98.0392,100,72.549,21.5686,1.9608,0,0,0
55300,103.25,-1.15,29.4118,78.4314,98.0392,100,70.5882,21.5686,1.9608,0,0,0
55636,103.3,-1.15,29.4118,78.4314,98.0392,100,70.5882,21.5686,1.9608,0,0,0
55972,103.35,-1.15,31.3725,78.4314,98.0392,100,68.6275,21.5686,1.9608,0,0,0
56308,103.4,-1.15,33.3333,76.4706,98.0392,100,66.6667,23.5294,1.9608,0,0,0
56644,103.45,-1.15,37.2549,74.5098,100,100,62.7451,25.4902,0,0,0,0
56980,103.5,-1.15,37.2549,74.5098,100,100,62.7451,25.4902,0,0,0,0
57316,103.55,-1.15,37.2549,76.4706,100,100,62.7451,23.5294,0,0,0,0
57652,103.6,-1.15,37.2549,76.4706,100,100,62.7451,23.5294,0,0,0,0
57988,103.65,-1.15,37.2549,76.4706,100,100,62.7451,23.5294,0,0,0,0
58324,103.7,-1.15,37.2549,76.4706,100,100,62.7451,23.5294,0,0,0,0
58660,103.75,-1.15,37.2549,78.4314,100,100,62.7451,21.5686,0,0,0,0
58996,103.8,-1.15,37.2549,82.3529,100,100,62.7451,17.6471,0,0,0,0
59332,103.85,-1.15,37.2549,80.3922,100,100,62.7451,19.6078,0,0,0,0
59668,103.9,-1.15,41.1765,80.3922,100,100,58.8235,19.6078,0,0,0,0
60004,103.95,-1.15,41.1765,82.3529,100,100,58.8235,17.6471,0,0,0,0
60340,104,-1.15,39.2157,82.3529,100,100,60.7843,17.6471,0,0,0,0
60676,104.05,-1.15,41.1765,84.3137,100,100,58.8235,15.6863,0,0,0,0
61012,104.1,-1.15,39.2157,82.3529,100,100,60.7843,17.6471,0,0,0,0
61348,104.15,-1.15,37.2549,82.3529,100,100,62.7451,17.6471,0,0,0,0
61684,104.2,-1.15,41.1765,84.3137,100,100,58.8235,15.6863,0,0,0,0
62020,104.25,-1.15,41.1765,84.3137,100,100,58.8235,15.6863,0,0,0,0
62356,104.3,-1.15,41.1765,86.2745,100,100,58.8235,13.7255,0,0,0,0
62692,104.35,-1.15,43.1373,86.2745,100,100,56.8627,13.7255,0,0,0,0
63028,104.4,-1.15,50.9804,88.2353,100,100,49.0196,11.7647,0,0,0,0
96964,109.45,-1.15,35.2941,86.2745,100,100,64.7059,13.7255,0,0,0,0
97300,109.5,-1.15,37.2549,86.2745,100,100,62.7451,13.7255,0,0,0,0
97636,109.55,-1.15,33.3333,84.3137,100,100,66.6667,15.6863,0,0,0,0
97972,109.6,-1.15,33.3333,84.3137,100,100,66.6667,15.6863,0,0,0,0
98308,109.65,-1.15,33.3333,84.3137,100,100,66.6667,15.6863,0,0,0,0
98644,109.7,-1.15,33.3333,82.3529,100,100,66.6667,17.6471,0,0,0,0
98980,109.75,-1.15,31.3725,82.3529,100,100,68.6275,17.6471,0,0,0,0
100324,109.95,-1.15,27.451,62.7451,98.0392,100,72.549,37.2549,1.9608,0,0,0
100660,110,-1.15,23.5294,62.7451,98.0392,100,74.5098,37.2549,1.9608,0,0,0
100996,110.05,-1.15,23.5294,62.7451,96.0784,100,76.4706,37.2549,3.9216,0,0,0
101332,110.1,-1.15,21.5686,56.8627,96.0784,100,78.4314,43.1373,3.9216,0,0,0
101668,110.15,-1.15,19.6078,54.902,94.1176,100,80.3922,45.098,5.8824,0,0,0
102004,110.2,-1.15,19.6078,54.902,94.1176,100,80.3922,45.098,5.8824,0,0,0
102340,110.25,-1.15,19.6078,52.9412,94.1176,100,80.3922,47.0588,5.8824,0,0,0
102676,110.3,-1.15,15.6863,49.0196,92.1569,100,84.3137,50.9804,7.8431,0,0,0
103012,110.35,-1.15,15.6863,49.0196,88.2353,100,84.3137,50.9804,11.7647,0,0,0
103348,110.4,-1.15,15.6863,47.0588,84.3137,100,84.3137,52.9412,15.6863,0,0,0
103684,110.45,-1.15,15.6863,47.0588,84.3137,100,84.3137,52.9412,15.6863,0,0,0
104020,110.5,-1.15,15.6863,47.0588,84.3137,100,84.3137,52.9412,15.6863,0,0,0
104356,110.55,-1.15,15.6863,47.0588,84.3137,100,84.3137,52.9412,15.6863,0,0,0
104692,110.6,-1.15,13.7255,47.0588,80.3922,100,86.2745,52.9412,19.6078,0,0,0
105028,110.65,-1.15,13.7255,41.1765,76.4706,100,86.2745,58.8235,23.5294,0,0,0
105364,110.7,-1.15,13.7255,41.1765,76.4706,100,86.2745,58.8235,23.5294,0,0,0
105700,110.75,-1.15,13.7255,39.2157,74.5098,100,86.2745,60.7843,25.4902,0,0,0
106036,110.8,-1.15,13.7255,37.2549,72.549,100,86.2745,62.7451,27.451,0,0,0
106372,110.85,-1.15,13.7255,37.2549,74.5098,98.0392,86.2745,62.7451,25.4902,1.9608,0,0
106708,110.9,-1.15,13.7255,35.2941,74.5098,98.0392,86.2745,64.7059,25.4902,1.9608,0,0
107044,110.95,-1.15,13.7255,33.3333,74.5098,96.0784,86.2745,66.6667,25.4902,3.9216,0,0
107380,111,-1.15,13.7255,29.4118,74.5098,94.1176,86.2745,70.5882,25.4902,5.8824,0,0
107716,111.05,-1.15,13.7255,29.4118,78.4314,94.1176,86.2745,70.5882,21.5686,5.8824,0,0
108052,111.1,-1.15,13.7255,29.4118,78.4314,94.1176,86.2745,70.5882,21.5686,5.8824,0,0
108388,111.15,-1.15,13.7255,29.4118,80.3922,98.0392,86.2745,70.5882,19.6078,1.9608,0,0
108724,111.2,-1.15,13.7255,31.3725,80.3922,98.0392,86.2745,68.6275,19.6078,1.9608,0,0
109060,111.25,-1.15,13.7255,31.3725,80.3922,98.0392,86.2745,68.6275,19.6078,1.9608,0,0
109396,111.3,-1.15,13.7255,35.2941,80.3922,100,86.2745,64.7059,19.6078,0,0,0
109732,111.35,-1.15,15.6863,39.2157,80.3922,100,84.3137,60.7843,19.6078,0,0,0
110068,111.4,-1.15,15.6863,41.1765,80.3922,100,84.3137,58.8235,19.6078,0,0,0
110404,111.45,-1.15,15.6863,41.1765,80.3922,100,84.3137,58.8235,19.6078,0,0,0
110740,111.5,-1.15,15.6863,39.2157,80.3922,100,84.3137,60.7843,19.6078,0,0,0
111076,111.55,-1.15,13.7255,39.2157,80.3922,100,86.2745,60.7843,19.6078,0,0,0
111412,111.6,-1.15,17.6471,39.2157,82.3529,100,82.3529,60.7843,17.6471,0,0,0
111748,111.65,-1.15,17.6471,43.1373,84.3137,100,82.3529,56.8627,15.6863,0,0,0
